name,sku,brand,confidence,source
WERHE Profi SDS Max Flachmeißel Breitmeißel 25 x 400 mm Flach Breit Meissel Meißel,3DB25x400m,WERHE,0.50,rule_new
WERHE Profi SDS Max płaskie dłuto szerokie 25 x 400 mm płaskie dłuto szerokie,3DB25x400m,WERHE,0.50,rule_new
WERHE ® Profi SDS Max Meißel Spitz Set 2 Stück 18 25 x 400 mm Extra Lange und Hart Kaltspattspitzspitze Flachdüse für Abbruchhammer,3DB25x400m,WERHE,0.50,rule_new
WERHE ® Profi SDS Max Meißel Spitz Set 2 Stück 18 25 x 400 mm Kaltspattspitzspitze Flachdüse für Abbruchhammer,3DB25x400m,WERHE,0.50,rule_new
WERHE Profi SDS Max Flachmeißel Breitmeißel 25 x 600 mm Flach Breit Meissel,3DB25x600m,WERHE,0.50,rule_new
Dłuto do betonu 20/25x600 SDS Plus,3DB25x600p,,1.00,apilo
WERHE Profi 25 x 600 mm SDS Plus Flachmeißel Meißel Flach Breitmeißel Meißel,3DB25x600p,WERHE,0.95,rule
"WERHE dłuto płaskie SDS Plus 25 x 600 mm, dłuto szerokie do obróbki metalu",3DB25x600p,WERHE,0.95,rule
WERHE ® Profi HEX28 dłuto szpiczaste 28 x 400 mm gniazdo sześciokątne 28 mm do młota wyburzeniowego dłuto szpiczaste Dłuto,3DB28x400h28,WERHE,0.50,rule_new
WERHE Dłuto SDS Plus 30 x 150 mm – Dłuto płaskie do kucia betonu i usuwania płytek – Solidne akcesorium do młotów udarowo-obrotowych i młotów wyburzeniowych,3DB30x150p,WERHE,0.50,rule_new
WERHE® Dłuto SDS Plus 30 x 150 mm - Dłuto płaskie do kucia betonu - Dłuto do usuwania płytek - Akcesoria do młotowiertarek i młotów wyburzeniowych,3DB30x150p,WERHE,0.50,rule_new
WERHE Dłuto SDS Plus 30 x 250 mm – Dłuto płaskie do kucia betonu i usuwania płytek – Solidne akcesorium do młotów udarowo-obrotowych i młotów wyburzeniowych,3DB30x250p,WERHE,0.50,rule_new
WERHE® Dłuto SDS Plus 30 x 250 mm - Dłuto płaskie do kucia betonu - Dłuto do usuwania płytek - Akcesoria do młotowiertarek i młotów wyburzeniowych,3DB30x250p,WERHE,0.50,rule_new
"WERHE dłuto łopatkowe HEX28, 35x400 mm, uchwyt sześciokątny 28 mm",3DB35x400h28,WERHE,0.50,rule_new
WERHE ® Professional HEX28 dłuto płaskie 35 x 400 mm uchwyt sześciokątny 28 mm do młota wyburzeniowego dłuto płaskie płaskie,3DB35x400h28,WERHE,0.50,rule_new
Dłuto do betonu 35x410 Hex30,3DB35x410h30,,1.00,apilo
WERHE Profi SDS HEX Flachmeißel 35 x 410 mm Sechskant-Aufnahme 30 mm für Abbruchhammer Flach Breit Meißel Meissel,3DB35x410h30,WERHE,0.50,rule_new
WERHE profesjonalne sześciokątne dłuto sześciokątne 35 x 410 mm gniazdo sześciokątne 30 mm do szerokości młota rozbiórkowego,3DB35x410h30,WERHE,0.80,review
"Zestaw 35,50 x 410 Hex 30",3DB35x410h30,,1.00,apilo
Dłuto do betonu 40 x 150mm SDS Plus Czerwone,3DB40x150pP,,1.00,apilo
WERHE® Dłuto SDS Plus 40 x 150 - Dłuto płaskie do kucia betonu - Dłuto do usuwania płytek - Akcesoria do młotowiertarek i młotów wyburzeniowych,3DB40x150pP,WERHE,0.95,rule
Dłuto do betonu 40x250 SDS PLUS,3DB40x250p,,1.00,apilo
WERHE Dłuta SDS Plus 40 x 250 mm – Dłuto płaskie do kucia betonu i usuwania płytek – Solidne akcesorium do młotów udarowo-obrotowych i młotów wyburzeniowych,3DB40x250p,WERHE,0.50,rule_new
WERHE profesjonalne SDS Plus płaskie dłuto płaskie 40 x 250 mm szerokości dłuto płaskie,3DB40x250p,WERHE,0.50,rule_new
WERHE® Dłuto SDS Plus 40 x 250 mm - Dłuto płaskie do kucia betonu - Dłuto do usuwania płytek - Akcesoria do młotowiertarek i młotów wyburzeniowych,3DB40x250p,WERHE,0.50,rule_new
Dłuto do Betonu 40x250 SDS PLUS Czerwone,3DB40x250pP,,1.00,apilo
"WERHE dłuto SDS Hex, szpic dłuto płaskie, 410 mm, do młota wyburzeniowego",3DB410h30,WERHE,0.50,rule_new
WERHE dłuta SDS Plus 50 x 150 mm – Dłuto płaskie do kucia betonu i usuwania płytek – Solidne akcesorium do młotów udarowo-obrotowych i młotów wyburzeniowych,3DB50x150p,WERHE,0.50,rule_new
WERHE® Dłuto SDS Plus 50 x 150 mm - Dłuto płaskie do kucia betonu - Dłuto do usuwania płytek - Akcesoria do młotowiertarek i młotów wyburzeniowych,3DB50x150p,WERHE,0.50,rule_new
Dłuto do betonu 50 x 250 SDS PLUS,3DB50x250p,,1.00,apilo
WERHE Dłuta SDS Plus 50 x 250 mm – Dłuto płaskie do kucia betonu i usuwania płytek – Solidne akcesorium do młotów udarowo-obrotowych i młotów wyburzeniowych,3DB50x250p,WERHE,0.95,rule
WERHE Profi SDS Plus dłuto płaskie 50 x 250 mm dłuto płaskie,3DB50x250p,WERHE,0.95,rule
"WERHE dłuto szerokie SDS Plus 50x250 mm, dłuto płaskie ze stali hartowanej",3DB50x250p,WERHE,0.95,rule
WERHE® Dłuto SDS Plus 50 x 250 mm - Dłuto płaskie do kucia betonu - Dłuto do usuwania płytek - Akcesoria do młotowiertarek i młotów wyburzeniowych,3DB50x250p,WERHE,0.95,rule
Dłuto do betonu 50x400mm HEX28,3DB50x400h28,,1.00,apilo
"WERHE dłuto łopatkowe HEX28, 50x400 mm, do młota wyburzeniowego",3DB50x400h28,WERHE,0.95,rule
WERHE ® Dłuto łopatkowe Professional HEX28 50 x 400 mm Uchwyt sześciokątny 28 mm do młota wyburzeniowego Dłuto płaskie płaskie,3DB50x400h28,WERHE,0.95,rule
Dłuto do betonu 50x400 Sds max,3DB50x400m,,1.00,apilo
WERHE Profi SDS Max Flachmeißel Breitmeißel 50 x 400 mm Flach Breit Meissel Meißel,3DB50x400m,WERHE,0.95,rule
WERHE ® Profi SDS Max Meißel Spitz Set 2 Stück 18 50 x 400 mm Extra Lange und Hart Kaltspattspitzspitze Flachdüse für Abbruchhammer,3DB50x400m,WERHE,0.95,rule
WERHE ® Profi SDS Max Meißel Spitz Set 3 Stück 18 25 50 x 400 mm Extra Lange und Hart Kaltspattspitzspitze Flachdüse für Abbruchhammer,3DB50x400m,WERHE,0.95,rule
WERHE ® Profi SDS Max Meißel Spitz Set 3 Stück 18 25 50 x 400 mm Kaltspattspitzspitze Flachdüse für Abbruchhammer,3DB50x400m,WERHE,0.95,rule
WERKON SDS Max dłuto płaskie 50 x 400 mm dłuto szerokie płaskie szerokie dłuto,3DB50x400m,WERKON,0.95,rule
WERHE Dłuta płaskie SDS Plus 50 x 400 mm,3DB50x400p,WERHE,0.80,review
"WERHE dłuto łopatkowe SDS Plus 50x400 mm, dłuto płaskie ze stali hartowanej",3DB50x400p,WERHE,0.50,rule_new
WERHE profesjonalne dłuto łopatkowe SDS 50 x 410 mm sześciokątne gniazdo sześciokątne 30 mm płaskie do młota rozbiórkowego,3DB50x410h30,WERHE,0.80,review
Dłuto do betonu 50x600 Sds max,3DB50x600m,,1.00,apilo
"WERHE Profesjonalne dłuto łopatkowe SDS Max, płaskie, 50 x 600 mm szerokości",3DB50x600m,WERHE,0.95,rule
"WERHE dłuto płaskie SDS Max 50 x 600 mm, twarda stal do betonu i muru",3DB50x600m,WERHE,0.95,rule
WERHE ® Profi SDS Max Meißel Spitz Set 3 Stück 18 20 50 x 600 mm Extra Lang und Hart Kaltspattspitzspitze Flachdüse für Abbruchhammer,3DB50x600m,WERHE,0.95,rule
Dłuto do betonu 50x600 SDS Plus,3DB50x600p,,1.00,apilo
"Profesjonalne dłuto szpadowe SDS Plus dłuto płaskie 50 x 600 mm dłuto szerokie, płaskie, szerokie dłuto",3DB50x600p,,0.95,rule
"WERHE dłuto łopatkowe SDS Plus 50x600 mm, dłuto płaskie ze stali hartowanej",3DB50x600p,WERHE,0.95,rule
WERHE profesjonalne dłuto łopatkowe SDS Plus 50 x 600 mm szerokości dłuto płaskie szerokie,3DB50x600p,WERHE,0.95,rule
Dłuto do betonu 60 x 250 SDS PLUS,3DB60x250p,,1.00,apilo
"WERHE dłuto szerokie SDS Plus 60 x 250 mm, stal hartowana, płytki i tynk",3DB60x250p,WERHE,0.95,rule
WERHE profesjonalne SDS Plus płaskie dłuto płaskie 60 x 250 mm szerokości dłuto płaskie,3DB60x250p,WERHE,0.95,rule
"WERHE SDS Plus zakrzywione dłuto łopatkowe 75 x 165 mm – do płytek, tynku, kleju i prac podłogowych – ergonomiczne wygięcie do płaskiej pracy – stal hartowana",3DB75x165p,WERHE,0.50,rule_new
"WERHE dłuto łopatkowe SDS Plus 75x250 mm, dłuto płaskie, stal hartowana",3DB75x250p,WERHE,0.50,rule_new
Dłuto do betonu 75x400mm HEX28,3DB75x400h28,,1.00,apilo
WERHE dłuto łopatkowe HEX28 75x400 mm,3DB75x400h28,WERHE,0.95,rule
WERHE ® Professional HEX28 Dłuto płaskie 75 x 400 mm Uchwyt sześciokątny 28 mm do młota wyburzeniowego Dłuto płaskie płaskie,3DB75x400h28,WERHE,0.95,rule
Dłuto do betonu 75x400 sds max,3DB75x400m,,1.00,apilo
WERHE Profi SDS Max Flachmeißel Breitmeißel 75 x 400 mm Flach Breit Meissel Meißel,3DB75x400m,WERHE,0.95,rule
WERHE Profi SDS Max płaskie dłuto szerokie 75 x 400 mm płaskie dłuto szerokie,3DB75x400m,WERHE,0.95,rule
WERKON Profi SDS Max dłuto płaskie 75 x 400 mm szerokie dłuto płaskie szerokie dłuto,3DB75x400m,WERKON,0.95,rule
Dłuto do betonu 75x410 Hex 30mm,3DB75x410h30,,1.00,apilo
"WERHE dłuto łopatkowe SDS Hex 75x410 mm, do betonu, mur, młot wyburzeniowy",3DB75x410h30,WERHE,0.95,rule
WERHE ® Profi SDS HEX Spatmeißel 75 x 410 mm Sechskant-Aufnahme 30 mm für Abbruchhammer Flach Spat Meißel Meissel,3DB75x410h30,WERHE,0.80,review
WERHE® Professional SDS HEX Spade Sisel 75 x 410 mm – Dłuto płaskie do młotów wyburzeniowych – Wytrzymała stal narzędziowa,3DB75x410h30,WERHE,0.95,rule
Dłuto do betonu 75x600 Sds max,3DB75x600m,,1.00,apilo
"WERHE Dłuto płaskie SDS Max 75 x 600 mm – szerokie dłuto wykonane z hartowanej stali do betonu i muru, kompatybilne z młotami udarowo-obrotowymi",3DB75x600m,WERHE,0.95,rule
WERHE Profi SDS Max Dłuto płaskie Dłuto szerokie Dłuto płaskie szerokie 75 x 600 mm,3DB75x600m,WERHE,0.95,rule
WERHE Profi SDS Max Dłuto płaskie Dłuto szerokie Dłuto płaskie szerokie 75 x 600 mm Dłuto płaskie szerokie,3DB75x600m,WERHE,0.95,rule
WERHE Profi SDS Max Flachmeißel Breitmeißel 75 x 600 mm Flach Breit Meissel Meißel,3DB75x600m,WERHE,0.95,rule
"WERHE dłuto płaskie SDS Max 75 x 600 mm, dłuto szerokie do betonu i muru",3DB75x600m,WERHE,0.95,rule
Meissel Kunststoffkoffer,3DB?,,0.20,rule_new
WERHE® Bruzdownik Skrzydełkowy SDS PLUS 60 x 250 mm - Dłuto kanałowe do młotowiertarki - Dłuto do kucia w cegle i betonie,3DBR60x250p,WERHE,0.50,rule_new
WERHE® Bruzdownik Skrzydełkowy SDS MAX 60 x 300 mm - Dłuto kanałowe do młotowiertarki - Dłuto do kucia w cegle i betonie,3DBR60x300m,WERHE,0.50,rule_new
WERHE® Bruzdownik Skrzydełkowy SDS MAX 60 x 400 mm - Dłuto kanałowe do młotowiertarki - Dłuto do kucia w cegle i betonie,3DBR60x400m,WERHE,0.50,rule_new
WERHE® Bruzdownik Skrzydełkowy SDS PLUS 60 x 400 mm - Dłuto kanałowe do młotowiertarki - Dłuto do kucia w cegle i betonie,3DBR60x400p,WERHE,0.50,rule_new
WERHE® Bruzdownik Skrzydełkowy SDS MAX 60 x 600 mm - Dłuto kanałowe do młotowiertarki - Dłuto do kucia w cegle i betonie,3DBR60x600m,WERHE,0.50,rule_new
WERHE ® Profi SDS Max Spitz Schaufelmeißel 105 x 440 mm SDS Max Aufnahme 18 mm für Bohrmaschine Bohrhammer Meissel Kunststoffkoffer,3DBS105x440m,WERHE,0.50,rule_new
WERHE® Szpic SDS Plus 14 x 150 mm – Szpicak do kucia betonu - Dłuto do usuwania płytek - Akcesoria do młotowiertarek i młotów wyburzeniowych,3DBS14x150p,WERHE,0.50,rule_new
WERHE® Szpic SDS Plus 14 x 250 mm – Szpicak do kucia betonu - Dłuto do usuwania płytek - Akcesoria do młotowiertarek i młotów wyburzeniowych,3DBS14x250p,WERHE,0.50,rule_new
WERHE ® Profi HEX28 Spitzmeißel 28 x 400 mm Sechskant-Aufnahme 28 mm für Abbruchhammer spitz Meißel Meissel,3DBS28x400h28,WERHE,0.50,rule_new
WERHE Profesjonalne dłuto sześciokątne SDS z trzpieniem walcowym do młota rozbiórkowego 30 x 410 mm ze stali nierdzewnej,3DBS30x410h30,WERHE,0.80,review
WERHE Profesjonalne dłuto szpiczaste SDS z chwytem sześciokątnym do młota wyburzeniowego 30 x 410 mm ze stali nierdzewnej,3DBS30x410h30,WERHE,0.80,review
WERHE Profi SDS HEX Spitzmeißel Schaft zeigte Meißel für Abbruchhammer 30 x 410 mm Stahl,3DBS30x410h30,WERHE,0.50,rule_new
"WERHE szpicak SDS Hex do młota wyburzeniowego, Ø 30 mm, długość 410 mm",3DBS30x410h30,WERHE,0.50,rule_new
SDS Plus Bohrer 32mm Ø - Extra Lang 32x600 mm - Ideal zum schnellen Bohren in Beton - Hochwertige Hartmetall Spitze - Kein Einhacken in Armierungseisen 32x600mm,3DBS32x600p,,0.50,rule_new
WERHE ® Profi SDS Hex Spitz Meißel 35 x 410 mm Set 2 Stück Kaltspattspitzspitze Flachdüse für Abbruchhammer,3DBS35x410h30,WERHE,0.50,rule_new
WERHE Profi SDS Max Spitzmeißel 400 mm Spitz Meißel Meissel Abbruchhammer Meißelhammer,3DBS400m,WERHE,0.50,rule_new
WERHE ® Profi SDS Plus Spitzmeißel 400 mm Meissel Abbruchhammer Hammer Beton,3DBS400p,WERHE,0.50,rule_new
WERHE ® Profi SDS Hex Spitz Meißel 50 x 410 mm Set 2 Stück Kaltspattspitzspitze Flachdüse für Abbruchhammer,3DBS50x410h30,WERHE,0.50,rule_new
WERHE Profesjonalne dłuto ze szpicem SDS Max 400 mm szpiczastym dłuto dłuto udarowe młot dłuto,3DBSx400m,WERHE,0.80,review
"WERHE ® Profi SDS Plus dłuto spiczaste, 400 mm młotek udarowy beton",3DBSx400p,WERHE,0.80,review
Szpic do betonu Szpic x 410mm HEX30,3DBx410h30,,1.00,apilo
"WERHE Samoostrzący szpicak 410 mm HEX30 – do młota wyburzeniowego – punktowe kucie beton/kamień/cegła – spiralny kształt wyrzuca pył, mniej zakleszczeń",3DBx410h30,WERHE,0.80,rule
Dłuto Szpic kręcony Hex30 x410mm,3DBx410h30P,,1.00,apilo
Profesjonalny dłuto szpiczaste SDS Max 600 mm dłuto punktowe dłuto młot rozbiórki,3DBx600m,,0.80,review
Profi SDS Max Spitzmeißel 600 mm Spitz Meißel Meissel Abbruchhammer Meißelhammer,3DBx600m,,0.80,rule
Szpic do betonu 600mm SDS MAX,3DBx600m,,1.00,apilo
Profi SDS Plus Spitzmeißel 600 mm Spitz Meißel Meissel Abbruchhammer Meißelhammer,3DBx600p,,0.80,rule
Szpic do betonu 600mm SDS PLUS,3DBx600p,,1.00,apilo
"WERHE szpicak SDS Plus, 600 mm, stal hartowana, do betonu, mur",3DBx600p,WERHE,0.80,rule
WERHE ® Professional SDS Plus Spitz szpiczasty 600 mm młot rozbiórkowy beton,3DBx600p,WERHE,0.80,rule
WERHE ® Profi SDS Plus Spitzmeißel 600 mm Meissel Abbruchhammer Hammer Beton,3DBx600p,WERHE,0.80,rule
Dłuto z zębami 100x275 SDS PLUS,3DZB100x275p,,1.00,apilo
WERHE ® Professional SDS Max Dłuto szpiczaste 105 x 440 mm SDS Max Nagrywanie 18 mm do Wiertarka Młot Młotek Dłuto Plastikowa walizka,3S105x440m,WERHE,0.80,review
Szypa SDS Max 110x460mm,3S110m,,1.00,apilo
"WERHE Dłuto łopatkowe o szerokości 110 mm i długości 450 mm z uchwytem SDS-Max – do spulchniania i kopania w twardych glebach, ziemi, betonie i asfalcie – wykonane ze stali stopowej.",3S110m,WERHE,0.80,review
WERHE ® Profi SDS Max Schaufelmeißel 110 x 410 mm SDS Max Aufnahme 18 mm für Bohrmaschine Bohrhammer Meissel Kunststoffkoffer,3S110x410m,WERHE,0.50,rule_new
WERHE ® Profi HEX28 dłuto łopatkowe 135 x 410 mm gniazdo sześciokątne 28 mm do wyburzeń dłuto młotkowe walizka z tworzywa sztucznego,3S135h28,WERHE,0.80,review
Szypa HEX30 135x410mm,3S135h30,,1.00,apilo
WERHE Profesjonalne dłuto łopatkowe SDS HEX30 135 x 410 mm – Wytrzymałe dłuto do młotów wyburzeniowych – Beton i korzenie,3S135h30,WERHE,0.80,review
WERHE Professional SDS hex 135 x 410 mm łodyga sześciokątna łopata dłutowa do młotka rozbiórkowego 30 mm w plastikowej obudowie,3S135h30,WERHE,0.80,review
"WERHE dłuto łopatowe SDS Hex 30 mm, 135 x 410 mm, do betonu korzenie",3S135h30,WERHE,0.80,review
Szypa HEX30 440mm Szpiczasta,3S135h30s,,1.00,apilo
WERHE ® Professional SDS HEX Szpiczaste dłuto łopatkowe 135 x 440 mm Uchwyt sześciokątny 30 mm do młota wyburzeniowego Dłuto plastikowe etui,3S135h30s,WERHE,0.95,rule
WERHE ® Profi SDS HEX Spitz Schaufelmeißel 135 x 440 mm Sechskant-Aufnahme 30 mm für Abbruchhammer Meissel Kunststoffkoffer,3S135h30s,WERHE,0.95,rule
WERHE ® Profi HEX28 Schaufelmeißel 135 x 410 mm Sechskant-Aufnahme 28 mm für Abbruchhammer Meissel Kunststoffkoffer,3S135x410h28,WERHE,0.50,rule_new
WERHE ® Profi SDS HEX Schaufelmeißel 135 x 410 mm Sechskant-Aufnahme 30 mm für Abbruchhammer,3S135x410h30,WERHE,0.50,rule_new
WERHE ® Profi SDS HEX Schaufelmeißel 135 x 410 mm Sechskant-Aufnahme 30 mm für Abbruchhammer Meissel Kunststoffkoffer,3S135x410h30,WERHE,0.50,rule_new
WERHE Profi SDS Plus Spatmeißel Flachmeißel 20 x 250 mm Breitmeißel Spat Flach Meißel,3S20x250p,WERHE,0.50,rule_new
WERHE ® Profi HEX28 Spatmeißel 35 x 400 mm Sechskant-Aufnahme 28 mm für Abbruchhammer Flach Spat Meißel Meissel,3S35x400h28,WERHE,0.50,rule_new
WERHE Profi SDS Plus Spatmeißel Flachmeißel 40 x 250 mm Breitmeißel Spat Flach Meißel,3S40x250p,WERHE,0.50,rule_new
WERHE Profi SDS Plus Spatmeißel Flachmeißel 50 x 250 mm Breitmeißel Spat Flach Meißel,3S50x250p,WERHE,0.50,rule_new
WERKON Profi SDS Plus Spatmeißel Flachmeißel 50 x 250 mm Breitmeißel Spat Flach Meißel,3S50x250p,WERKON,0.50,rule_new
WERHE ® Profi HEX28 Spatmeißel 50 x 400 mm Sechskant-Aufnahme 28 mm für Abbruchhammer Flach Spat Meißel Meissel,3S50x400h28,WERHE,0.50,rule_new
WERHE SDS Max Fliesenmeißel 50 x 400 mm Breitmeißel Fliesen Flach Breit Meißel,3S50x400m,WERHE,0.50,rule_new
WERHE SDS Max Fliesenmeißel 50 x 400 mm Breitmeißel Fliesen Flach Breit Meißel – 16/22,3S50x400m,WERHE,0.50,rule_new
WERKON SDS Max Spatmeißel Flachmeißel 50 x 400 mm Breitmeißel Flach Breit Meißel,3S50x400m,WERKON,0.50,rule_new
WERHE Profi-Spatmeißel SDS Plus Flachmeißel 50 x 400 mm Flachmeißel,3S50x400p,WERHE,0.50,rule_new
WERHE Profi SDS HEX Spatmeißel 50 x 410 mm Sechskant-Aufnahme 30 mm für Abbruchhammer Flach Spat Meißel Meissel,3S50x410h30,WERHE,0.50,rule_new
WERHE Profi SDS Max Spatmeißel Flachmeißel 50 x 600 mm Breitmeißel Flach Breit Meißel,3S50x600m,WERHE,0.50,rule_new
Profi SDS Plus Spatmeißel Flachmeißel 50 x 600 mm Breitmeißel Flach Breit Meißel,3S50x600p,,0.50,rule_new
WERHE Profi-Spatmeißel SDS Plus Flachmeißel 50 x 600 mm Flachmeißel,3S50x600p,WERHE,0.50,rule_new
WERHE Profi SDS Plus Spatmeißel Flachmeißel 60 x 250 mm Breitmeißel Spat Flach Meißel,3S60x250p,WERHE,0.50,rule_new
WERHE Profi SDS Plus Spatmeißel Flachmeißel 75 x 250 mm Breitmeißel Spat Flach Meißel,3S75x250p,WERHE,0.50,rule_new
"WERKON 438430 Profi SDS Plus Spatmeißel, 75 x 250 mm",3S75x250p,WERKON,0.50,rule_new
WERHE ® Profi HEX28 Spatmeißel 75 x 400 mm Sechskant-Aufnahme 28 mm für Abbruchhammer Flach Spat Meißel Meissel,3S75x400h28,WERHE,0.50,rule_new
WERKON Profi SDS Max Spatmeißel Flachmeißel 75 x 400 mm Breitmeißel Flach Breit Meissel Meißel,3S75x400m,WERKON,0.50,rule_new
"WERHE ® Profi SDS Plus Meißel Spitz Meißelsatz Spitzsatz Satz Set 2 tlg 18, 20 x 250mm",3Zest250pn2,WERHE,0.50,rule_new
"WERHE SDS Plus Meißelsatz 250 mm 3 tlg. 20, 75 mm Meißelspitz",3Zest250pn3,WERHE,0.50,rule_new
"WERHE ® SDS Plus Meißelsatz 250 mm 3-tlg. 20, 40 mm Meißelspitz",3Zest250pn3,WERHE,0.50,rule_new
"WERKON SDS Plus Meißel Set 250 mm 3 tlg 20, 40, 60 mm Spatmeißel Breitmeißel Flachmeißel",3Zest250pn3,WERKON,0.50,rule_new
WERHE ® Professional SDS Max Moil Shank zestaw dłut punktowych 2 sztuki 18 25 x 400 mm płaski czubek z zimną końcówką do młotka rozbiórkowego,3Zest400mn2,WERHE,0.80,review
WERHE ® Professional SDS Max Moil Shank zestaw dłut punktowych 2 sztuki 18 50 x 400 mm płaski czubek szpiczasty na zimno do młotka rozbiórkowego,3Zest400mn2,WERHE,0.80,review
"Zestaw dłut , Szpic , 25 x 400 SDS MAX",3Zest400mn2,,0.80,review
WERHE ® Professional SDS Max Moil Shank Zestaw dłut trzcinowych 3 sztuki 18 25 50 x 400 mm płaski czubek z zimną końcówką do młotka do rozbiórki,3Zest400mn3,WERHE,0.80,review
"WERHE zestaw dłut SDS Plus, 400 mm, 3-częściowy",3Zest400pn3,WERHE,0.50,rule_new
"WERHE ® SDS Plus Meißelsatz 400 mm 3-teilig 20, 50 mm Meißelspitze",3Zest400pn3,WERHE,0.50,rule_new
"WERHE ® SDS Plus Meißelsatz 400 mm Extra Lange und Hart 3-teilig 20, 50 mm Meißelspitze",3Zest400pn3,WERHE,0.50,rule_new
"WERHE ® SDS Plus zestaw dłut 400 mm 3-częściowy 20, 50 mm dłuta",3Zest400pn3,WERHE,0.50,rule_new
"WERHE ® SDS Plus zestaw dłut 400 mm ekstra długi i twardy 3-częściowy 20, 50 mm końcówka dłuta",3Zest400pn3,WERHE,0.50,rule_new
"WERHE ® Zestaw dłut SDS Plus 400 mm 3-częściowy 20, 50 mm",3Zest400pn3,WERHE,0.50,rule_new
"Zestaw Dłut , Szpic , 25, 50 x 400mm SDS PLUS",3Zest400pn3,,0.80,review
"WERHE Profesjonalny zestaw dłut sześciokątnych SDS, 2 sztuki, 35, 50 mm, płaska krawędź ze stali stopowej, nasadka do młota wyburzeniowego",3Zest410h30n2,WERHE,0.80,review
"WERHE Profesjonalny zestaw dłut sześciokątnych SDS, 2 sztuki, 35, 50 x 410 mm, końcówka płaska do młota wyburzeniowego",3Zest410h30n2,WERHE,0.80,review
WERHE Profi SDS Hex Meißel Set 2 Stück 35 50 x 410 mm Kaltspattspitzspitze Flachdüse für Abbruchhammer,3Zest410h30n2,WERHE,0.50,rule_new
"WERHE Zestaw 2 dłut 35/50 x 410 mm, SDS Hex (trzpień sześciokątny) ze stali narzędziowej – Dłuta płaskie do kucia i usuwania materiału z betonu i muru za pomocą młota wyburzeniowego",3Zest410h30n2,WERHE,0.80,review
WERHE profesjonalny zestaw dłut sześciokątnych SDS 30 35 x 410 mm gniazdo z zimną końcówką płaskie szerokie do młota rozbiórkowego,3Zest410h30n2,WERHE,0.80,review
WERHE profesjonalny zestaw dłut sześciokątnych SDS 30 50 x 410 mm gniazdo z zimną końcówką płaskie szerokie do młota rozbiórkowego,3Zest410h30n2,WERHE,0.80,review
"WERHE zestaw dłut płaskich 35/50 x 410 mm, SDS Hex, do betonu i muru",3Zest410h30n2,WERHE,0.80,review
"Zestaw Szpic , 35 x 410 hex30",3Zest410h30n2,,0.80,review
"Profesjonalne dłuto SDS HEX zestaw 3-częściowy 35,50 x 410 mm płaskie dłuto łopatkowe dłuto szpiczaste sześciokątne mocowanie 30 mm płaski spat szpic do młotka łamanego",3Zest410h30n3,,0.80,review
WERHE Profi SDS Hex Meißel Set 3 Stück 30 35 50 x 410 mm Kaltspattspitzspitze Flachdüse für Abbruchhammer,3Zest410h30n3,WERHE,0.80,review
WERHE profesjonalny zestaw dłut sześciokątnych SDS 3 sztuki 30 35 50 x 410 mm płaski czubek z zimną końcówką do młotka do rozbiórki,3Zest410h30n3,WERHE,0.80,review
"WERHE zestaw dłut SDS Hex, płaskie i szpic i dłuto łopatkowe, 410 mm",3Zest410h30n3,WERHE,0.80,review
"WERKON zestaw dłut SDS Hex 3-częściowy, 410 mm",3Zest410h30n3,WERKON,0.80,review
"Zestaw szpic , 35 , 50x410 Hex30",3Zest410h30n3,,0.80,review
WERHE ® Professional SDS Max zestaw szpicaków dłutowych 3 sztuki 18 20 50 x 600 mm szpicak do cięcia na zimno dysza płaska do młota wyburzeniowego,3Zest600mn3,WERHE,0.80,review
